Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
2,0,52,102,50,0.01636548182354236,BBDC3,AMBV4,True,BBDC3-AMBV4-2,1.0165001298449514
3,0,103,131,28,0.04478316989328435,BBDC3,AMBV4,False,BBDC3-AMBV4-3,1.0458010741641026
1,0,1,51,50,0.038693185071297986,USIM5,VALE5,True,USIM5-VALE5-1,1.039451515477951
2,0,58,108,50,0.030573670679168607,USIM5,VALE5,True,USIM5-VALE5-2,1.0310458450985789
3,0,117,131,14,-0.03922067648404576,USIM5,VALE5,False,USIM5-VALE5-3,0.9615384967973425
1,0,79,129,50,-0.10851008212865376,PETR4,CRUZ3,True,PETR4-CRUZ3-1,0.8971698493895266
2,0,130,131,1,-0.017722565314258087,PETR4,CRUZ3,False,PETR4-CRUZ3-2,0.9824335556976265
1,0,105,131,26,0.23014728419566,BBDC3,CMIG3,False,BBDC3-CMIG3-1,1.2587853954714432
1,0,113,131,18,0.23127019212769917,AMBV4,CMIG3,False,AMBV4-CMIG3-1,1.2601996894891287
1,0,1,51,50,0.20466646470259012,BBAS3,ARCE3,True,BBAS3-ARCE3-1,1.2271157102964674
2,0,52,102,50,-0.014769039320712884,BBAS3,ARCE3,True,BBAS3-ARCE3-2,0.9853394880021621
3,0,103,131,28,0.06866674864927474,BBAS3,ARCE3,False,BBAS3-ARCE3-3,1.071079211072781
1,0,1,51,50,0.11957628537403231,ITUB4,CRUZ3,True,ITUB4-CRUZ3-1,1.1270192158703929
1,0,1,51,50,0.022981201221657366,VIVT3,CPSL3,True,VIVT3-CPSL3-1,1.023247303567162
2,0,52,102,50,0.21116808033018225,VIVT3,CPSL3,True,VIVT3-CPSL3-2,1.2351199369825094
3,0,120,121,1,0.0,VIVT3,CPSL3,True,VIVT3-CPSL3-3,1.0
1,0,118,131,13,-0.005865638625769609,CSNA3,KLBN4,False,CSNA3-KLBN4-1,0.9941515306464898
1,0,128,131,3,-0.007136542598935813,CMIG4,AMBV4,False,CMIG4-AMBV4-1,0.9928888620514839
1,0,105,131,26,-0.15886222944323247,PETR4,BBDC3,False,PETR4-BBDC3-1,0.8531138848480444
1,0,44,94,50,-0.16863822320365984,AMBV4,CRUZ3,True,AMBV4-CRUZ3-1,0.8448144823839446
2,0,95,131,36,0.18781418603148614,AMBV4,CRUZ3,False,AMBV4-CRUZ3-2,1.2066092896575606
1,0,117,131,14,-0.019990070659491765,ELET6,WHMT3,False,ELET6-WHMT3-1,0.9802084060814682
1,0,1,51,50,-0.024169676607256663,DURA4,PTIP4,True,DURA4-PTIP4-1,0.9761200709638761
2,0,52,102,50,0.04557274425938662,DURA4,PTIP4,True,DURA4-PTIP4-2,1.046627137960788
3,0,103,131,28,-0.22533538382109497,DURA4,PTIP4,False,DURA4-PTIP4-3,0.7982484542431764
1,0,9,59,50,-0.015990813636672208,ITUB4,CMIG4,True,ITUB4-CMIG4-1,0.984136360647933
2,0,60,110,50,-0.0794133261362866,ITUB4,CMIG4,True,ITUB4-CMIG4-2,0.9236580735132628
3,0,111,131,20,0.07292220446277975,ITUB4,CMIG4,False,ITUB4-CMIG4-3,1.0756468531348344
1,0,76,126,50,0.13044101852688827,CMIG3,CRUZ3,True,CMIG3-CRUZ3-1,1.139330738506443
1,0,1,51,50,-0.024862877838273123,PTIP4,VIVT4,True,PTIP4-VIVT4-1,0.9754436578013689
2,0,52,102,50,-0.06149657560482347,PTIP4,VIVT4,True,PTIP4-VIVT4-2,0.9403561658850338
3,0,103,131,28,-0.04352001660233362,PTIP4,VIVT4,False,PTIP4-VIVT4-3,0.9574133897360737
1,0,1,17,16,0.19957485823765247,BBAS3,ARCE4,True,BBAS3-ARCE4-1,1.2208835992049256
2,0,22,36,14,0.12350406253520263,BBAS3,ARCE4,True,BBAS3-ARCE4-2,1.1314546011068891
3,0,55,105,50,-0.015462703491070318,BBAS3,ARCE4,True,BBAS3-ARCE4-3,0.9846562303067848
4,0,106,131,25,0.032184645037958315,BBAS3,ARCE4,False,BBAS3-ARCE4-4,1.032708172141379
1,0,8,58,50,0.18381020926327785,ELET3,CLSC4,True,ELET3-CLSC4-1,1.2017877132749346
1,0,79,129,50,-0.05926468351783731,BRKM5,SUZB5,True,BRKM5-SUZB5-1,0.9424572832320128
2,0,130,131,1,-0.025061439637432625,BRKM5,SUZB5,False,BRKM5-SUZB5-2,0.9752499911817296
1,0,30,80,50,0.20059937547023043,BBAS4,CEVA4,True,BBAS4-CEVA4-1,1.222135056451576
1,0,1,51,50,0.07281988253661087,KLBN4,LAME4,True,KLBN4-LAME4-1,1.0755367965076432
2,0,52,102,50,-0.15401809382406162,KLBN4,LAME4,True,KLBN4-LAME4-2,0.8572565098226651
3,0,103,131,28,-0.012092007599706633,KLBN4,LAME4,False,KLBN4-LAME4-3,0.9879808069373742
1,0,93,131,38,-0.013374191074186026,GGBR4,KLBN4,False,GGBR4-KLBN4-1,0.9867148460441206
1,0,127,131,4,-0.06562941288549462,PETR3,AMBV4,False,PETR3-AMBV4-1,0.9364778466170344
1,0,124,131,7,-0.0973923693406884,PETR3,BBDC3,False,PETR3-BBDC3-1,0.9071999788331745
1,0,60,110,50,-0.18541921582087645,CESP5,SUZB5,True,CESP5-SUZB5-1,0.8307559448072575
2,0,111,131,20,-0.19000336381606964,CESP5,SUZB5,False,CESP5-SUZB5-2,0.8269563522096173
1,0,78,128,50,0.16767783292967597,CMIG4,CMIG3,True,CMIG4-CMIG3-1,1.1825555688084417
1,0,1,51,50,0.02930581328081444,ARCE3,ARCE4,True,ARCE3-ARCE4-1,1.029739454329427
2,0,52,102,50,0.035874131512453306,ARCE3,ARCE4,True,ARCE3-ARCE4-2,1.03652537239888
3,0,103,131,28,0.03573715693994106,ARCE3,ARCE4,False,ARCE3-ARCE4-3,1.0363834045023155
1,0,1,51,50,-0.010042405372737706,CRUZ3,UNIP6,True,CRUZ3-UNIP6-1,0.990007851207088
2,0,52,102,50,0.007700044716613119,CRUZ3,UNIP6,True,CRUZ3-UNIP6-2,1.0077297662977913
3,0,103,131,28,0.028191204108009016,CRUZ3,UNIP6,False,CRUZ3-UNIP6-3,1.028592336700708
1,0,1,51,50,-0.15806013335460245,BMTO4,SDIA4,True,BMTO4-SDIA4-1,0.8537984386605035
2,0,52,102,50,0.2401963233247959,BMTO4,SDIA4,True,BMTO4-SDIA4-2,1.2714987506816244
3,0,104,131,27,0.13972280305879636,BMTO4,SDIA4,False,BMTO4-SDIA4-3,1.1499549906670063
1,0,14,23,9,0.047393042547322184,USIM5,ARCE4,True,USIM5-ARCE4-1,1.0485340465928412
2,0,32,41,9,0.10101959712807063,USIM5,ARCE4,True,USIM5-ARCE4-2,1.1062983218208864
1,0,1,11,10,0.10477054261513441,BBAS4,CSTB4,True,BBAS4-CSTB4-1,1.110455778841315
2,0,92,107,15,0.0866854005678448,BBAS4,CSTB4,True,BBAS4-CSTB4-2,1.0905535382211886
3,0,125,131,6,0.039968605856094186,BBAS4,CSTB4,False,BBAS4-CSTB4-3,1.0407780993420668
1,0,1,51,50,0.028133916931308733,ELET6,PTIP4,True,ELET6-PTIP4-1,1.0285334132375583
2,0,52,102,50,0.19609980075240807,ELET6,PTIP4,True,ELET6-PTIP4-2,1.2166483216934145
3,0,123,131,8,0.12551593092792546,ELET6,PTIP4,False,ELET6-PTIP4-3,1.1337332302390373
1,0,1,51,50,-0.15095516021754551,CLSC4,VCPA4,True,CLSC4-VCPA4-1,0.8598862549073778
2,0,52,102,50,0.04582206375393405,CLSC4,VCPA4,True,CLSC4-VCPA4-2,1.0468881150417892
3,0,103,131,28,-0.052358945962055925,CLSC4,VCPA4,False,CLSC4-VCPA4-3,0.9489881702289681
1,0,1,51,50,0.010323579022869567,VALE3,USIM5,True,VALE3-USIM5-1,1.0103770510138215
2,0,52,102,50,-0.11129425016567995,VALE3,USIM5,True,VALE3-USIM5-2,0.8946754517933979
3,0,103,131,28,0.0850671969137623,VALE3,USIM5,False,VALE3-USIM5-3,1.0887902275833066
1,0,1,51,50,-0.1517584183876992,BBDC3,UNIP6,True,BBDC3-UNIP6-1,0.8591958215829486
2,0,52,102,50,-0.13612282328566194,BBDC3,UNIP6,True,BBDC3-UNIP6-2,0.8727354336721215
3,0,103,131,28,0.16631630359996552,BBDC3,UNIP6,False,BBDC3-UNIP6-3,1.1809465803085704
1,0,109,131,22,-0.08828676264415258,PETR3,CRUZ3,False,PETR3-CRUZ3-1,0.915498308362103
1,0,1,51,50,0.005272572628500949,ARCE4,VALE5,True,ARCE4-VALE5-1,1.005286497101404
2,0,52,102,50,0.02230580200223503,ARCE4,VALE5,True,ARCE4-VALE5-2,1.0225564364688686
3,0,103,131,28,-0.04345382888862753,ARCE4,VALE5,False,ARCE4-VALE5-3,0.957476760836583
1,0,36,86,50,0.04143759784521439,GGBR4,CSNA3,True,GGBR4-CSNA3-1,1.0423081175495565
2,0,94,131,37,0.10747619980485634,GGBR4,CSNA3,False,GGBR4-CSNA3-2,1.1134643597621252
1,0,1,51,50,-0.23857814880232153,CMIG4,UNIP6,True,CMIG4-UNIP6-1,0.7877471243572991
2,0,52,102,50,-0.24292772857433143,CMIG4,UNIP6,True,CMIG4-UNIP6-2,0.7843281962402047
3,0,103,131,28,0.0387860906962183,CMIG4,UNIP6,False,CMIG4-UNIP6-3,1.0395480908566992
1,0,36,86,50,0.01629861462110349,BBDC4,AMBV4,True,BBDC4-AMBV4-1,1.0164321615974385
2,0,92,103,11,0.07636012637420131,BBDC4,AMBV4,True,BBDC4-AMBV4-2,1.0793512070112843
1,0,1,51,50,-0.09592219751598446,BRKM5,WHMT3,True,BRKM5-WHMT3-1,0.9085346995754355
2,0,52,102,50,-0.17690552457568864,BRKM5,WHMT3,True,BRKM5-WHMT3-2,0.8378589378625799
3,0,103,131,28,0.06208984030977871,BRKM5,WHMT3,False,BRKM5-WHMT3-3,1.064057935728575
1,0,1,51,50,-0.12641067899861952,ELET6,CESP5,True,ELET6-CESP5-1,0.881252860416158
2,0,52,102,50,-0.09547553662768127,ELET6,CESP5,True,ELET6-CESP5-2,0.9089405971339359
3,0,103,131,28,0.06907018264856757,ELET6,CESP5,False,ELET6-CESP5-3,1.0715114080180725
1,0,1,51,50,-0.14497449984400163,CESP5,WHMT3,True,CESP5-WHMT3-1,0.8650443515954039
2,0,52,102,50,-0.013770990785685888,CESP5,WHMT3,True,CESP5-WHMT3-2,0.9863233955467361
3,0,103,131,28,0.21985998312528532,CESP5,WHMT3,False,CESP5-WHMT3-3,1.2459022710318353
1,0,115,131,16,-0.12198197224706209,PETR4,AMBV4,False,PETR4-AMBV4-1,0.8851643258825653
1,0,1,51,50,-0.02724687456065311,CSNA3,LAME4,True,CSNA3-LAME4-1,0.9731209730547854
2,0,52,102,50,-0.33279151041501365,CSNA3,LAME4,True,CSNA3-LAME4-2,0.7169196488553419
3,0,103,131,28,-0.20438611343807045,CSNA3,LAME4,False,CSNA3-LAME4-3,0.8151475709857415
1,0,71,104,33,0.17573139758527612,PETR3,CMIG4,True,PETR3-CMIG4-1,1.1921178099204237
1,0,1,51,50,-0.02309703341992747,VALE3,ARCE4,True,VALE3-ARCE4-1,0.9771676612528608
2,0,52,102,50,-0.03236956452526235,VALE3,ARCE4,True,VALE3-ARCE4-2,0.9681487225341474
3,0,103,131,28,0.07197352905784299,VALE3,ARCE4,False,VALE3-ARCE4-3,1.0746268973008701
1,0,1,51,50,0.03606761852948681,LAME4,POMO4,True,LAME4-POMO4-1,1.0367259460048337
2,0,52,102,50,-0.16032596548196976,LAME4,POMO4,True,LAME4-POMO4-2,0.851866064772043
3,0,103,131,28,0.07108055320964857,LAME4,POMO4,False,LAME4-POMO4-3,1.0736677097651506
1,0,1,51,50,-0.13151573380938597,BBDC4,UNIP6,True,BBDC4-UNIP6-1,0.8767654801683321
2,0,52,102,50,-0.11369932630629953,BBDC4,UNIP6,True,BBDC4-UNIP6-2,0.8925262747139228
3,0,103,131,28,0.16335589282876284,BBDC4,UNIP6,False,BBDC4-UNIP6-3,1.1774556631559219
1,0,34,84,50,-0.3785925952543967,ACES4,LIGT3,True,ACES4-LIGT3-1,0.6848245566151464
2,0,85,131,46,0.058686444399500104,ACES4,LIGT3,False,ACES4-LIGT3-2,1.0604426808632839
1,0,1,51,50,-0.003687020448145395,ARCZ6,CPSL3,True,ARCZ6-CPSL3-1,0.9963197682658085
2,0,52,102,50,0.06648935799699096,ARCZ6,CPSL3,True,ARCZ6-CPSL3-2,1.0687495903782973
3,0,103,131,28,-0.23637234054953132,ARCZ6,CPSL3,False,ARCZ6-CPSL3-3,0.7894866613024704
1,0,1,51,50,-0.0018970430626159551,ITUB4,BBDC4,True,ITUB4-BBDC4-1,0.9981047551862765
2,0,52,102,50,0.08450824952780267,ITUB4,BBDC4,True,ITUB4-BBDC4-2,1.0881818211811645
3,0,103,131,28,0.07249633623384133,ITUB4,BBDC4,False,ITUB4-BBDC4-3,1.0751888668423542
1,0,13,63,50,-0.13505367939936186,ELET3,VCPA4,True,ELET3-VCPA4-1,0.8736690124014561
2,0,64,114,50,-0.2862157747483157,ELET3,VCPA4,True,ELET3-VCPA4-2,0.7511005299326744
3,0,115,131,16,-0.011820143875551858,ELET3,VCPA4,False,ELET3-VCPA4-3,0.9882494395930241
1,0,1,51,50,-0.10555528689605753,CLSC4,DURA4,True,CLSC4-DURA4-1,0.8998247229556094
2,0,52,102,50,0.16383669965766778,CLSC4,DURA4,True,CLSC4-DURA4-2,1.1780219280005932
3,0,103,131,28,-0.1331027462544796,CLSC4,DURA4,False,CLSC4-DURA4-3,0.8753751459705229
1,0,1,51,50,0.20878126386457269,BBAS3,USIM5,True,BBAS3-USIM5-1,1.2321754477554718
2,0,85,123,38,0.002953089926521879,BBAS3,USIM5,True,BBAS3-USIM5-2,1.002957454591938
3,0,125,131,6,0.02750417885294887,BBAS3,USIM5,False,BBAS3-USIM5-3,1.027885910482346
1,0,2,42,40,0.12786926578605662,DURA4,VCPA4,True,DURA4-VCPA4-1,1.1364044260458852
2,0,55,96,41,0.13968039118942221,DURA4,VCPA4,True,DURA4-VCPA4-2,1.1499062199603918
1,0,1,51,50,-0.07127292949863095,PETR4,UNIP6,True,PETR4-UNIP6-1,0.9312077033897601
2,0,52,102,50,-0.2452248806663062,PETR4,UNIP6,True,PETR4-UNIP6-2,0.7825285429135025
3,0,103,131,28,-0.06393443180432001,PETR4,UNIP6,False,PETR4-UNIP6-3,0.9380665048424617
1,0,8,58,50,-0.24479406572503226,ITSA4,CMET4,True,ITSA4-CMET4-1,0.7828657405314335
2,0,59,109,50,0.23441999655965118,ITSA4,CMET4,True,ITSA4-CMET4-2,1.2641753300143503
3,0,112,131,19,-0.1548194717659661,ITSA4,CMET4,False,ITSA4-CMET4-3,0.8565697985595194
1,0,9,56,47,0.18210826175448924,ELET6,DURA4,True,ELET6-DURA4-1,1.1997440732475653
2,0,131,131,0,0.0,ELET6,DURA4,False,ELET6-DURA4-2,1.0
1,0,1,51,50,-0.12961869074677002,ITUB4,UNIP6,True,ITUB4-UNIP6-1,0.8784303206778142
2,0,52,102,50,-0.1982075758341022,ITUB4,UNIP6,True,ITUB4-UNIP6-2,0.8201995818540069
3,0,103,131,28,0.09085955659492151,ITUB4,UNIP6,False,ITUB4-UNIP6-3,1.095115192751119
1,0,1,51,50,0.05834576124813906,ITUB4,PETR4,True,ITUB4-PETR4-1,1.0600814674420866
2,0,52,102,50,-0.04701730483220401,ITUB4,PETR4,True,ITUB4-PETR4-2,0.9540708874109012
3,0,103,131,28,-0.15479398839924152,ITUB4,PETR4,False,ITUB4-PETR4-3,0.8565916271199527
1,0,1,51,50,0.04669773777669084,PTIP4,WHMT3,True,PTIP4-WHMT3-1,1.0478052492655665
2,0,52,102,50,0.11439525491041269,PTIP4,WHMT3,True,PTIP4-WHMT3-2,1.121195195221964
3,0,108,131,23,-0.14897690338408454,PTIP4,WHMT3,False,PTIP4-WHMT3-3,0.861589014459695
1,0,34,84,50,-0.5420681696040559,CMIG3,UNIP6,True,CMIG3-UNIP6-1,0.5815442755948524
2,0,85,131,46,0.18772745940215896,CMIG3,UNIP6,False,CMIG3-UNIP6-2,1.2065046490385836
1,0,3,53,50,0.07493893028954579,PETR3,ABEV3,True,PETR3-ABEV3-1,1.0778183268215826
2,0,81,131,50,-0.3536924697251571,PETR3,ABEV3,True,PETR3-ABEV3-2,0.7020908483502796
1,0,20,70,50,-0.05328814379763758,ITSA4,LAME4,True,ITSA4-LAME4-1,0.9481067820306184
2,0,71,121,50,-0.15852135332719364,ITSA4,LAME4,True,ITSA4-LAME4-2,0.8534047405657175
3,0,122,131,9,-0.05983445371498464,ITSA4,LAME4,False,ITSA4-LAME4-3,0.941920452109653
1,0,1,51,50,-0.07735837667060241,ELET6,BRKM5,True,ELET6-BRKM5-1,0.925558095734107
2,0,52,102,50,-0.258610070417684,ELET6,BRKM5,True,ELET6-BRKM5-2,0.7721240383562743
3,0,103,131,28,-0.08869996016693915,ELET6,BRKM5,False,ELET6-BRKM5-3,0.9151201048707264
1,0,108,131,23,0.2754215227277049,BBDC4,CMIG3,False,BBDC4-CMIG3-1,1.3170857394467481
1,0,1,51,50,-0.07928853817642434,CMET4,POMO4,True,CMET4-POMO4-1,0.9237733421117839
2,0,52,102,50,0.2225261531084568,CMET4,POMO4,True,CMET4-POMO4-2,1.2492284904316275
3,0,120,131,11,0.016300546306307506,CMET4,POMO4,False,CMET4-POMO4-3,1.0164341250263025
1,0,1,51,50,-0.07341388422903761,CESP5,VIVT4,True,CESP5-VIVT4-1,0.9292161625123445
2,0,52,102,50,0.16212083972955027,CESP5,VIVT4,True,CESP5-VIVT4-2,1.1760023405399924
3,0,103,131,28,0.026915079202479375,CESP5,VIVT4,False,CESP5-VIVT4-3,1.0272805615746798
1,0,50,100,50,-0.20846336401926235,ABEV3,CMIG3,True,ABEV3-CMIG3-1,0.8118307763744183
2,0,101,131,30,0.11757245767139857,ABEV3,CMIG3,False,ABEV3-CMIG3-2,1.1247631247081282
1,0,1,51,50,-0.023330536238299504,ELET6,SUZB5,True,ELET6-SUZB5-1,0.9769395164871958
2,0,52,102,50,-0.4557416397046151,ELET6,SUZB5,True,ELET6-SUZB5-2,0.6339776105840929
3,0,103,131,28,-0.0891808303080126,ELET6,SUZB5,False,ELET6-SUZB5-3,0.9146801567242393
1,0,76,126,50,0.4843744589726793,BESP4,SHAP4,True,BESP4-SHAP4-1,1.62315933844552
1,0,1,51,50,0.0006932012310164604,DURA4,VIVT4,True,DURA4-VIVT4-1,1.0006934415505164
2,0,52,97,45,0.08675019121044869,DURA4,VIVT4,True,DURA4-VIVT4-2,1.090624198174751
3,0,123,131,8,-0.0965807728187228,DURA4,VIVT4,False,DURA4-VIVT4-3,0.9079365580428538
1,0,1,51,50,-0.04189435708368161,SUZB5,WHMT3,True,SUZB5-WHMT3-1,0.9589710837233597
2,0,52,102,50,-0.37403709386261974,SUZB5,WHMT3,True,SUZB5-WHMT3-2,0.6879513925812332
3,0,103,131,28,0.06160897016870526,SUZB5,WHMT3,False,SUZB5-WHMT3-3,1.0635463850434934
1,0,14,64,50,0.058482584642564506,VALE3,BMTO4,True,VALE3-BMTO4-1,1.0602265213099846
2,0,65,102,37,0.22567664527352604,VALE3,BMTO4,True,VALE3-BMTO4-2,1.2531703811906205
1,0,1,51,50,0.08266447014948353,BRKM5,ARCZ6,True,BRKM5-ARCZ6-1,1.0861773024923869
2,0,52,102,50,-0.02517029171534868,BRKM5,ARCZ6,True,BRKM5-ARCZ6-2,0.975143838971251
3,0,103,131,28,-0.008188922798927745,BRKM5,ARCZ6,False,BRKM5-ARCZ6-3,0.9918445150936833
1,0,30,80,50,-0.14583416009040695,GGBR4,LAME4,True,GGBR4-LAME4-1,0.8643010269040808
2,0,81,131,50,-0.34891162660933084,GGBR4,LAME4,True,GGBR4-LAME4-2,0.7054554710072217
1,0,1,51,50,-0.540277316282646,ALPA4,CMIG3,True,ALPA4-CMIG3-1,0.5825866692007808
2,0,52,102,50,-0.32306099029863566,ALPA4,CMIG3,True,ALPA4-CMIG3-2,0.7239297003328306
3,0,103,131,28,0.12977220481208396,ALPA4,CMIG3,False,ALPA4-CMIG3-3,1.138568993244066
1,1,6,27,21,0.2025243007675246,ITSA4,POMO4,True,ITSA4-POMO4-1,1.224489840803328
2,1,32,41,9,0.20875492532051565,ITSA4,POMO4,True,ITSA4-POMO4-2,1.232142994475543
3,1,103,128,25,-0.06257964793901127,ITSA4,POMO4,False,ITSA4-POMO4-3,0.9393382434787849
1,1,25,75,50,0.055074376303235306,BBDC3,AMBV4,True,BBDC3-AMBV4-1,1.056619199183008
2,1,81,127,46,0.06884209147988685,BBDC3,AMBV4,True,BBDC3-AMBV4-2,1.0712670335996457
1,1,3,53,50,-0.06608175245541326,ELET6,WHMT3,True,ELET6-WHMT3-1,0.9360543364230881
2,1,54,104,50,-0.014541777268580303,ELET6,WHMT3,True,ELET6-WHMT3-2,0.9855634437236073
3,1,105,128,23,-0.31327460769384596,ELET6,WHMT3,False,ELET6-WHMT3-3,0.731049133285796
1,1,1,51,50,-0.12425933605643125,CMIG4,AMBV4,True,CMIG4-AMBV4-1,0.8831507783418573
2,1,52,102,50,0.08403744028772087,CMIG4,AMBV4,True,CMIG4-AMBV4-2,1.0876696157098589
3,1,103,128,25,-0.08778375919327075,CMIG4,AMBV4,False,CMIG4-AMBV4-3,0.9159589230061517
1,1,1,51,50,-0.16267854149486105,BBDC3,CMIG4,True,BBDC3-CMIG4-1,0.8498643406291964
2,1,52,102,50,6.294494520897587e-05,BBDC3,CMIG4,True,BBDC3-CMIG4-2,1.0000629469262836
3,1,103,128,25,0.041647003883908185,BBDC3,CMIG4,False,BBDC3-CMIG4-3,1.0425264060182151
1,1,1,51,50,-0.19606827479358202,BBDC4,CMIG4,True,BBDC4-CMIG4-1,0.8219561138783819
2,1,52,102,50,-0.042570043307721406,BBDC4,CMIG4,True,BBDC4-CMIG4-2,0.9583233390335613
3,1,103,128,25,0.10758538786206706,BBDC4,CMIG4,False,BBDC4-CMIG4-3,1.1135859434099613
1,1,113,128,15,0.12029775848595081,BBDC3,CRUZ3,False,BBDC3-CRUZ3-1,1.1278326233217784
1,1,1,51,50,-0.11039246412359938,PETR4,BBDC4,True,PETR4-BBDC4-1,0.8954826215205136
2,1,52,102,50,-0.20445386674615917,PETR4,BBDC4,True,PETR4-BBDC4-2,0.8150923439121563
3,1,103,128,25,0.03003342341719717,PETR4,BBDC4,False,PETR4-BBDC4-3,1.0304889758408875
1,1,101,126,25,0.14710481185158586,BBDC4,AMBV4,True,BBDC4-AMBV4-1,1.1584753786162973
1,1,5,55,50,-0.07422484678019525,VIVT4,WHMT3,True,VIVT4-WHMT3-1,0.9284629084743069
2,1,56,106,50,-0.21551222389717184,VIVT4,WHMT3,True,VIVT4-WHMT3-2,0.8061284161670232
3,1,107,128,21,-0.05497004656849813,VIVT4,WHMT3,False,VIVT4-WHMT3-3,0.9465134988561319
1,1,105,128,23,0.016467057914366645,ITUB4,CRUZ3,False,ITUB4-CRUZ3-1,1.016603387198614
1,1,1,51,50,0.08567581066998264,PETR4,CMIG4,True,PETR4-CMIG4-1,1.0894530819841446
2,1,52,102,50,-0.16188382343843777,PETR4,CMIG4,True,PETR4-CMIG4-2,0.8505400116146092
3,1,103,128,25,-0.07755196444486995,PETR4,CMIG4,False,PETR4-CMIG4-3,0.9253789363444918
1,1,1,51,50,-0.08683669362256197,ARCE4,VALE5,True,ARCE4-VALE5-1,0.9168268070730043
2,1,52,102,50,0.1401280701669563,ARCE4,VALE5,True,ARCE4-VALE5-2,1.1504211240484719
