Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
1,2,130,131,1,-0.12037370909618605,BBAS4,UNIP6,False,BBAS4-UNIP6-1,0.8865890484076326
1,2,98,131,33,0.43865676725847724,BRKM5,SHAP4,False,BRKM5-SHAP4-1,1.550622971465249
1,2,98,131,33,0.42246098547517796,BRKM5,CMET4,False,BRKM5-CMET4-1,1.52571169352554
1,2,103,120,17,0.17023328557031214,BBDC3,AMBV4,True,BBDC3-AMBV4-1,1.1855813980945313
2,2,131,131,0,0.0,BBDC3,AMBV4,False,BBDC3-AMBV4-2,1.0
1,2,98,131,33,2.953595763979817,ABEV3,BRKM5,False,ABEV3-BRKM5-1,19.174777892016955
1,2,98,131,33,0.4459222749061812,BRKM5,CEVA4,False,BRKM5-CEVA4-1,1.5619300606551607
1,2,122,131,9,0.055862024201957905,USIM5,VALE5,False,USIM5-VALE5-1,1.0574517709186404
1,3,84,98,14,0.13321503991002248,ABEV3,CMIG3,True,ABEV3-CMIG3-1,1.1424956540797069
2,3,117,128,11,0.14902584505946437,ABEV3,CMIG3,False,ABEV3-CMIG3-2,1.1607029872591594
1,3,115,128,13,0.03589010473587262,CMIG3,BRDT4-old,False,CMIG3-BRDT4-old-1,1.0365419291824653
1,3,104,128,24,0.11204170349177556,BBAS4,CMIG3,False,BBAS4-CMIG3-1,1.1185595075095918
1,3,104,128,24,0.2317505182955446,ITSA4,CMIG3,False,ITSA4-CMIG3-1,1.2608051417723483
1,3,5,41,36,0.661289912794814,OIBR3,TMAR6,True,OIBR3-TMAR6-1,1.9372896581081158
1,3,119,128,9,0.15776108067997852,CMIG4,CRUZ3,False,CMIG4-CRUZ3-1,1.1708864139006487
1,3,2,17,15,0.20262531614799584,CLSC4,OIBR4,True,CLSC4-OIBR4-1,1.224613539358103
2,3,104,128,24,0.02579923737006462,CLSC4,OIBR4,False,CLSC4-OIBR4-2,1.0261349182476933
1,3,1,51,50,0.6576178111011584,CMET4,CMIG3,True,CMET4-CMIG3-1,1.9301887790277392
2,3,115,128,13,0.17135959981589055,CMET4,CMIG3,False,CMET4-CMIG3-2,1.1869174875995743
1,3,116,128,12,0.26197615845851274,CEVA4,CMIG3,False,CEVA4-CMIG3-1,1.2994955600827416
1,4,52,58,6,0.38222886044424415,VIVT3,DURA4,True,VIVT3-DURA4-1,1.4655474525963847
2,4,119,131,12,0.047748668446174536,VIVT3,DURA4,False,VIVT3-DURA4-2,1.0489069987674338
1,4,5,37,32,0.24652217981773528,VALE3,GOAU4,True,VALE3-GOAU4-1,1.279567563478205
2,4,126,131,5,0.04035979283300151,VALE3,GOAU4,False,VALE3-GOAU4-2,1.0411853178244703
1,4,51,91,40,0.18850722281571208,BBDC3,CSTB4,True,BBDC3-CSTB4-1,1.2074458041136449
2,4,93,121,28,0.1543928393108578,BBDC3,CSTB4,True,BBDC3-CSTB4-2,1.1669492202743366
1,4,38,55,17,0.28918665033415136,BBAS3,VALE5,True,BBAS3-VALE5-1,1.3353409471034026
1,4,82,95,13,0.1868121247284371,GGBR4,GOAU4,True,GGBR4-GOAU4-1,1.2054007987725939
2,4,124,131,7,0.0520565862873934,GGBR4,GOAU4,False,GGBR4-GOAU4-2,1.0534353508223544
1,4,50,62,12,0.31741115728327896,VIVT3,ACES4,True,VIVT3-ACES4-1,1.37356720800203
1,4,127,131,4,-0.13307613147256442,ARCE3,ARCE4,False,ARCE3-ARCE4-1,0.8753984441991641
1,5,109,128,19,0.21146684611880007,INEP4,OIBR4,False,INEP4-OIBR4-1,1.235489003694028
1,5,1,19,18,0.5028112416985313,ITSA4,CRUZ3,True,ITSA4-CRUZ3-1,1.653362745782895
1,5,43,52,9,0.16063590423683527,ITSA4,UNIP6,True,ITSA4-UNIP6-1,1.1742573488457064
1,5,8,48,40,0.17344833901889145,CMIG4,CMIG3,True,CMIG4-CMIG3-1,1.1893992396507629
1,5,7,23,16,0.31661959039592436,ITUB4,CSNA3,True,ITUB4-CSNA3-1,1.3724803678926898
1,5,3,6,3,0.09455857561296455,BBAS4,CEVA4,True,BBAS4-CEVA4-1,1.0991735460115504
2,5,10,40,30,0.16913171487227707,BBAS4,CEVA4,True,BBAS4-CEVA4-2,1.1842761154288157
3,5,47,58,11,0.11020162148084012,BBAS4,CEVA4,True,BBAS4-CEVA4-3,1.116503158787025
1,5,63,82,19,0.29060217616852446,GGBR4,CMIG4,True,GGBR4-CMIG4-1,1.3372324951634533
1,5,10,45,35,0.2380426585727926,CMIG3,KLBN4,True,CMIG3-KLBN4-1,1.268763315302751
1,6,121,131,10,-0.027619390947023703,SBSP3,EMAE4,False,SBSP3-EMAE4-1,0.9727585370572669
1,6,2,24,22,0.15488600065576175,ELET3,PCAR4,True,ELET3-PCAR4-1,1.1675248564503304
2,6,120,131,11,0.1012200998797701,ELET3,PCAR4,False,ELET3-PCAR4-2,1.1065201599174432
1,6,130,131,1,0.020230750665759967,BESP4,EPTE4,False,BESP4-EPTE4-1,1.0204367793280193
1,6,123,131,8,0.028286669144065746,ABEV3,CMET4,False,ABEV3-CMET4-1,1.0286905359924436
1,6,40,62,22,0.3126805555805543,EPTE4,BRDT4-old,True,EPTE4-BRDT4-old-1,1.3670847536728052
2,6,123,131,8,0.24481407736024696,EPTE4,BRDT4-old,False,EPTE4-BRDT4-old-2,1.277383796558276
1,6,90,108,18,0.12142509760881803,CMIG4,CPLE6,True,CMIG4-CPLE6-1,1.1291047901090576
1,6,121,131,10,0.039362837613831636,BMTO4,BRDT4-old,False,BMTO4-BRDT4-old-1,1.0401478199431384
1,6,121,131,10,-0.052016534353322985,BBDC3,BRDT4-old,False,BBDC3-BRDT4-old-1,0.9493131704337509
1,6,121,131,10,0.026608468405315056,BMTO4,POMO4,False,BMTO4-POMO4-1,1.026965634545265
1,7,6,28,22,0.16839678522804424,ARCZ6,VCPA4,True,ARCZ6-VCPA4-1,1.183406075552839
1,7,1,13,12,0.25136680845983084,ARCZ6,DURA4,True,ARCZ6-DURA4-1,1.2857816334224446
1,7,1,27,26,0.20399974313516722,ARCZ6,BRTP3,True,ARCZ6-BRTP3-1,1.226297838463381
1,7,1,44,43,0.21771149956885916,ARCZ6,TNLP3,True,ARCZ6-TNLP3-1,1.2432283439623457
1,7,1,41,40,0.22992062084327813,ARCZ6,PCAR4,True,ARCZ6-PCAR4-1,1.2585001072871858
1,7,1,30,29,0.2929568335256879,ARCZ6,OIBR3,True,ARCZ6-OIBR3-1,1.3403849294912369
1,7,1,40,39,0.2742747427907588,ARCZ6,OIBR4,True,ARCZ6-OIBR4-1,1.31557619766706
1,7,118,129,11,-0.02955321784382603,ELET3,INEP4,False,ELET3-INEP4-1,0.9708792081682632
1,7,1,27,26,0.27752189298565244,ARCZ6,LIGT3,True,ARCZ6-LIGT3-1,1.3198550143943495
1,7,1,27,26,0.24720770038100803,ARCZ6,TNLP4,True,ARCZ6-TNLP4-1,1.2804450340827747
1,8,52,63,11,0.14791971228292833,EMAE4,UBBR11,True,EMAE4-UBBR11-1,1.159419805456688
2,8,78,92,14,0.1265076362444758,EMAE4,UBBR11,True,EMAE4-UBBR11-2,1.1348581171970116
3,8,96,104,8,0.1264682443759747,EMAE4,UBBR11,True,EMAE4-UBBR11-3,1.1348134138957706
1,8,1,7,6,0.3322911500283444,LIPR3,TELB4,True,LIPR3-TELB4-1,1.3941586987726566
2,8,84,93,9,0.11170397464161297,LIPR3,TELB4,True,LIPR3-TELB4-2,1.118181801477984
3,8,108,123,15,0.15101912929495764,LIPR3,TELB4,True,LIPR3-TELB4-3,1.1630189056007165
1,8,108,129,21,0.030589219663496703,BBDC3,GOAU4,False,BBDC3-GOAU4-1,1.0310618769389048
1,8,1,12,11,0.2893017108804447,CRUZ3,TELB4,True,CRUZ3-TELB4-1,1.3354946010018454
2,8,100,108,8,0.0,CRUZ3,TELB4,True,CRUZ3-TELB4-2,1.0
3,8,127,129,2,0.059898138856590455,CRUZ3,TELB4,False,CRUZ3-TELB4-3,1.061728392169072
1,8,1,51,50,0.36784442239518533,EBEN4,TRJC6,True,EBEN4-TRJC6-1,1.444617271394974
1,8,10,40,30,0.21132403964688118,EMBR3,TCOC4,True,EMBR3-TCOC4-1,1.235312580465805
1,8,1,8,7,0.1904767493326478,TLCP4,VIVO4,True,TLCP4-VIVO4-1,1.2098262440429068
2,8,44,52,8,0.1596605479805211,TLCP4,VIVO4,True,TLCP4-VIVO4-2,1.1731125879595858
3,8,91,108,17,0.14145742276374484,TLCP4,VIVO4,True,TLCP4-VIVO4-3,1.1519514563073432
1,8,1,13,12,0.5339017060980942,EMBR3,CESP5,True,EMBR3-CESP5-1,1.705573991689308
2,8,16,21,5,0.42624647824302486,EMBR3,CESP5,True,EMBR3-CESP5-2,1.5314982096045429
1,8,52,82,30,0.2026402393812582,EMAE4,PMAM4,True,EMAE4-PMAM4-1,1.2246318146879702
1,9,100,115,15,0.236668227842312,CEVA4,CSTB4,True,CEVA4-CSTB4-1,1.267020685848557
1,9,1,22,21,0.2543253352114587,CRUZ3,TMAR6,True,CRUZ3-TMAR6-1,1.2895912854816571
1,9,1,22,21,1.3949066752971078,BBAS4,CRUZ3,True,BBAS4-CRUZ3-1,4.0345980273997935
1,9,1,22,21,1.8574850633409108,CEVA4,CRUZ3,True,CEVA4-CRUZ3-1,6.407601778081818
1,9,33,51,18,0.12598011667820852,CPLE6,CMET4,True,CPLE6-CMET4-1,1.1342596152098865
2,9,80,89,9,0.09408358329511746,CPLE6,CMET4,True,CPLE6-CMET4-2,1.0986515709980889
1,9,10,19,9,0.15028477289243058,DURA4,UGPA4,True,DURA4-UGPA4-1,1.1621651487404046
2,9,55,64,9,0.14830679797168633,DURA4,UGPA4,True,DURA4-UGPA4-2,1.1598686871428763
3,9,129,129,0,0.0,DURA4,UGPA4,False,DURA4-UGPA4-3,1.0
1,9,1,27,26,1.800328924316719,CRTP5,CRUZ3,True,CRTP5-CRUZ3-1,6.051637667866782
1,9,88,113,25,0.14982181068188716,CLSC4,DURA4,True,CLSC4-DURA4-1,1.1616272347206669
1,9,52,71,19,0.23719021775826066,VIVT3,TELB4,True,VIVT3-TELB4-1,1.2676822305146696
1,9,1,22,21,2.1825618115751486,OIBR4,CRUZ3,True,OIBR4-CRUZ3-1,8.868997881913064
1,10,87,99,12,0.6908712019820461,TELB3,TELB4,True,TELB3-TELB4-1,1.9954532189950078
1,10,122,130,8,0.1954189201753047,ELET6,CESP5,False,ELET6-CESP5-1,1.2158202114360954
1,10,52,65,13,0.17925285373992295,ABEV3,AMBV4,True,ABEV3-AMBV4-1,1.196323200723096
2,10,101,130,29,0.1360919593673937,ABEV3,AMBV4,False,ABEV3-AMBV4-2,1.1457872546214236
1,10,1,47,46,0.2701845722861067,CPSL3,PCAR4,True,CPSL3-PCAR4-1,1.3102062561812433
1,10,87,105,18,0.18796318616056773,CPLE6,CMET4,True,CPLE6-CMET4-1,1.2067890879921255
1,10,9,35,26,0.17422586267662687,SUZB5,VIVT4,True,SUZB5-VIVT4-1,1.1903243853127958
2,10,60,74,14,0.21573517658793262,SUZB5,VIVT4,True,SUZB5-VIVT4-2,1.2407737495502467
1,10,5,14,9,0.13077424335354637,TCOC4,TMCP4,True,TCOC4-TMCP4-1,1.1397104550562653
2,10,52,65,13,0.1876945653679134,TCOC4,TMCP4,True,TCOC4-TMCP4-2,1.206464962886063
1,10,81,110,29,0.2614907865427982,ACES4,CLSC4,True,ACES4-CLSC4-1,1.2988649744799325
1,11,125,127,2,0.40546510813076675,TELB3,TELB4,True,TELB3-TELB4-1,1.5000000000339035
1,11,78,79,1,0.0,CESP5,TELB4,True,CESP5-TELB4-1,1.0
1,11,119,128,9,0.028611628878516315,VIVT3,VIVT4,False,VIVT3-VIVT4-1,1.0290248733159932
1,11,85,107,22,0.1605302249068905,TCOC4,TMCP4,True,TCOC4-TMCP4-1,1.1741332606727908
1,11,122,128,6,-0.0990668703885873,CPLE6,TRPL4,False,CPLE6-TRPL4-1,0.9056821426817394
1,11,124,128,4,0.16943524818600192,PETR4,GOAU4,False,PETR4-GOAU4-1,1.1846356372431606
1,12,103,130,27,0.18364241417985527,VIVT3,CLSC4,True,VIVT3-CLSC4-1,1.2015860761226638
1,12,1,16,15,0.14857089495134135,TLCP4,VIVO3,True,TLCP4-VIVO3-1,1.1601750454123134
1,12,1,33,32,0.27616707837429666,CMIG4,LAME4,True,CMIG4-LAME4-1,1.318068066301002
1,12,59,74,15,0.04419893451825696,USIM5,GETI4,True,USIM5-GETI4-1,1.04519025862873
2,12,76,88,12,0.2417202899910212,USIM5,GETI4,True,USIM5-GETI4-2,1.2734379496557966
1,12,124,131,7,0.03908478751416977,CRTP5,VIVO3,False,CRTP5-VIVO3-1,1.039858646942294
1,12,2,33,31,0.2816554295795354,CMIG3,POMO4,True,CMIG3-POMO4-1,1.3253219745508056
1,12,107,129,22,0.2126896769952098,CLSC4,VIVT4,True,CLSC4-VIVT4-1,1.2370007218946812
1,13,106,113,7,1.9089543519146923,NETC4,TELB3,True,NETC4-TELB3-1,6.746031134718575
1,13,11,16,5,0.20656392646335975,TIMS3,TELB3,True,TIMS3-TELB3-1,1.2294463258604955
2,13,36,48,12,0.40564018302520727,TIMS3,TELB3,True,TIMS3-TELB3-2,1.500262635365326
3,13,49,51,2,-0.017910924505505715,TIMS3,TELB3,True,TIMS3-TELB3-3,0.9822485227344975
4,13,65,74,9,0.42483459482681685,TIMS3,TELB3,True,TIMS3-TELB3-4,1.529337438417895
1,13,11,16,5,0.35880542226891204,BRKM5,TELB3,True,BRKM5-TELB3-1,1.4316182134452584
2,13,25,26,1,0.0,BRKM5,TELB3,True,BRKM5-TELB3-2,1.0
3,13,36,37,1,0.0,BRKM5,TELB3,True,BRKM5-TELB3-3,1.0
4,13,50,51,1,0.0,BRKM5,TELB3,True,BRKM5-TELB3-4,1.0
5,13,53,54,1,0.0,BRKM5,TELB3,True,BRKM5-TELB3-5,1.0
6,13,91,96,5,0.8570281150055512,BRKM5,TELB3,True,BRKM5-TELB3-6,2.3561480774066186
7,13,113,114,1,0.0,BRKM5,TELB3,True,BRKM5-TELB3-7,1.0
1,13,50,52,2,0.08593009522228945,TMAR5,TMAR6,True,TMAR5-TMAR6-1,1.0897301482987052
2,13,124,128,4,0.03949748233120998,TMAR5,TMAR6,False,TMAR5-TMAR6-2,1.0402878797813333
1,13,63,86,23,0.18147224019318275,TIMS3,BRKM5,True,TIMS3-BRKM5-1,1.1989812527597838
1,14,1,10,9,0.13237223405897813,TMAR5,TMAR6,True,TMAR5-TMAR6-1,1.1415331577134138
2,14,86,120,34,0.11778584169700412,TMAR5,TMAR6,True,TMAR5-TMAR6-2,1.1250031568001273
1,14,22,30,8,0.019567137746738572,ARCE3,ARCE4,True,ARCE3-ARCE4-1,1.0197598289395673
2,14,53,56,3,0.04484404391501107,ARCE3,ARCE4,True,ARCE3-ARCE4-2,1.0458647382191368
3,14,87,91,4,0.0533824809707415,ARCE3,ARCE4,True,ARCE3-ARCE4-3,1.0548330215305828
4,14,126,131,5,0.01108461091870927,ARCE3,ARCE4,False,ARCE3-ARCE4-4,1.0111462728405143
1,14,25,27,2,-0.022814639000319437,CMIG4,TELB4,True,CMIG4-TELB4-1,0.9774436469139913
2,14,28,29,1,0.0,CMIG4,TELB4,True,CMIG4-TELB4-2,1.0
3,14,50,72,22,0.337199357254961,CMIG4,TELB4,True,CMIG4-TELB4-3,1.4010183390700555
4,14,80,84,4,0.30970186201282446,CMIG4,TELB4,True,CMIG4-TELB4-4,1.3630186859018436
5,14,87,98,11,0.28462367212475637,CMIG4,TELB4,True,CMIG4-TELB4-5,1.3292616957532646
6,14,123,131,8,0.4396865169395452,CMIG4,TELB4,False,CMIG4-TELB4-6,1.5522205473860493
1,14,40,41,1,0.0,CMIG4,TELB3,True,CMIG4-TELB3-1,1.0
2,14,46,72,26,0.13998049019331926,CMIG4,TELB3,True,CMIG4-TELB3-2,1.1502513574566962
3,14,124,131,7,0.3329258871562475,CMIG4,TELB3,False,CMIG4-TELB3-3,1.395043903967538
1,14,122,131,9,0.0027533299317625826,TLCP4,TMAR5,False,TLCP4-TMAR5-1,1.0027571238257673
1,14,35,36,1,0.0,CCRO3,TELB3,True,CCRO3-TELB3-1,1.0
2,14,40,41,1,0.0,CCRO3,TELB3,True,CCRO3-TELB3-2,1.0
3,14,98,131,33,0.4548529399981358,CCRO3,TELB3,False,CCRO3-TELB3-3,1.5759416080161788
1,14,32,33,1,0.0,CMIG3,TELB3,True,CMIG3-TELB3-1,1.0
2,14,35,36,1,0.0,CMIG3,TELB3,True,CMIG3-TELB3-2,1.0
3,14,40,45,5,0.37828524098750327,CMIG3,TELB3,True,CMIG3-TELB3-3,1.4597792723770444
4,14,46,73,27,0.31491056310790144,CMIG3,TELB3,True,CMIG3-TELB3-4,1.3701367647030152
5,14,124,131,7,0.38224704529090237,CMIG3,TELB3,False,CMIG3-TELB3-5,1.465574103594402
1,14,28,31,3,0.39274063543852433,CPLE6,TELB3,True,CPLE6-TELB3-1,1.481034211721536
2,14,32,39,7,0.4557482120952434,CPLE6,TELB3,True,CPLE6-TELB3-2,1.5773531363211797
3,14,40,41,1,0.0,CPLE6,TELB3,True,CPLE6-TELB3-3,1.0
4,14,46,73,27,0.33790624778640166,CPLE6,TELB3,True,CPLE6-TELB3-4,1.402009055791199
5,14,124,129,5,0.367710525093601,CPLE6,TELB3,True,CPLE6-TELB3-5,1.4444238539898355
1,14,28,46,18,0.8225948232886622,INEP4,TELB3,True,INEP4-TELB3-1,2.276399033763628
1,14,28,45,17,0.45911830415488963,ITSA4,TELB3,True,ITSA4-TELB3-1,1.5826779290823532
2,14,64,73,9,0.33344598454780905,ITSA4,TELB3,True,ITSA4-TELB3-2,1.3957696513764128
1,15,1,21,20,0.503633339546428,TELB3,UNIP6,True,TELB3-UNIP6-1,1.6547225305994977
1,15,1,21,20,0.5803570292413098,BRKM5,TELB3,True,BRKM5-TELB3-1,1.7866762125425542
2,15,96,107,11,0.7460555187955971,BRKM5,TELB3,True,BRKM5-TELB3-2,2.108665997334326
1,15,1,21,20,0.31610756471951906,GGBR4,TELB3,True,GGBR4-TELB3-1,1.3717778025850544
1,15,10,23,13,0.07339727041782718,ARCE3,ARCE4,True,ARCE3-ARCE4-1,1.0761579777337478
2,15,37,43,6,0.04306780640277719,ARCE3,ARCE4,True,ARCE3-ARCE4-2,1.0440086829239004
3,15,93,106,13,0.057276384866916,ARCE3,ARCE4,True,ARCE3-ARCE4-3,1.0589484472791064
1,15,1,21,20,0.3719605960485466,GOAU4,TELB3,True,GOAU4-TELB3-1,1.4505758217477507
1,15,8,21,13,0.44113767340400023,PMAM4,TELB3,True,PMAM4-TELB3-1,1.5544746974342796
1,15,1,21,20,0.29359821248259055,TELB3,USIM3,True,TELB3-USIM3-1,1.341244899933154
1,15,1,21,20,0.26283657800739146,PETR4,TELB3,True,PETR4-TELB3-1,1.300614152626754
2,15,98,106,8,0.2332464893180642,PETR4,TELB3,True,PETR4-TELB3-2,1.2626926812296342
1,15,1,20,19,0.33590618981138454,GGBR4,TELB4,True,GGBR4-TELB4-1,1.399207758710221
1,16,5,13,8,0.0,TELB3,TELB4,True,TELB3-TELB4-1,1.0
2,16,14,15,1,0.0,TELB3,TELB4,True,TELB3-TELB4-2,1.0
3,16,29,42,13,0.2856149830508875,TELB3,TELB4,True,TELB3-TELB4-3,1.3305800607427989
1,16,3,53,50,1.2552719139411255,PMAM4,TELB4,True,PMAM4-TELB4-1,3.5087923341913942
1,16,26,43,17,0.058702675098228685,ELET3,ELET6,True,ELET3-ELET6-1,1.060459892728636
2,16,113,131,18,0.0052675585010533155,ELET3,ELET6,False,ELET3-ELET6-2,1.0052814564794232
1,16,113,131,18,-0.03694311323876143,PTIP4,VALE5,False,PTIP4-VALE5-1,0.9637309573225838
1,16,23,51,28,0.08885246244312661,CRTP5,TSEP4,True,CRTP5-TSEP4-1,1.0929193977729692
2,16,53,69,16,0.07451217314746339,CRTP5,TSEP4,True,CRTP5-TSEP4-2,1.0773584582858144
3,16,80,88,8,0.0840180467228735,CRTP5,TSEP4,True,CRTP5-TSEP4-3,1.0876485221231749
1,16,2,42,40,0.20981850961582982,SDIA4,VIVT4,True,SDIA4-VIVT4-1,1.2334541795683827
1,16,83,100,17,0.13813367287346212,SBSP3,LIGT3,True,SBSP3-LIGT3-1,1.1481290137213696
2,16,131,131,0,0.0,SBSP3,LIGT3,False,SBSP3-LIGT3-2,1.0
1,16,50,61,11,0.2069233526698575,ARCE4,SDIA4,True,ARCE4-SDIA4-1,1.2298883005133705
1,17,46,47,1,0.0,TELB3,TELB4,True,TELB3-TELB4-1,1.0
2,17,56,59,3,-0.02160544890508076,TELB3,TELB4,True,TELB3-TELB4-2,0.9786262769586642
1,17,20,56,36,0.33189932644195164,EGIE3,TNLP4,True,EGIE3-TNLP4-1,1.3936125415169376
1,17,20,56,36,0.33781310279863663,EGIE3,TMAR6,True,EGIE3-TMAR6-1,1.4018784717565695
1,17,20,56,36,0.3227791559604418,EGIE3,BRTP4,True,EGIE3-BRTP4-1,1.3809603403669537
1,17,20,56,36,0.353523288640883,EGIE3,CRTP5,True,EGIE3-CRTP5-1,1.4240761513632687
1,17,20,56,36,0.3491954371581901,EGIE3,OIBR4,True,EGIE3-OIBR4-1,1.4179262787468603
1,17,1,5,4,0.07597620092714052,ITUB4,GETI4,True,ITUB4-GETI4-1,1.0789368961539265
2,17,16,31,15,0.08465187423536713,ITUB4,GETI4,True,ITUB4-GETI4-2,1.088338122201084
3,17,47,56,9,0.07153710392560919,ITUB4,GETI4,True,ITUB4-GETI4-3,1.074158005440652
1,17,20,55,35,0.4229399129316719,EGIE3,TPRC6,True,EGIE3-TPRC6-1,1.5264425737515968
1,18,64,66,2,0.2875305944055877,TELB3,TELB4,True,TELB3-TELB4-1,1.333131377901369
2,18,115,126,11,0.2875305944055877,TELB3,TELB4,True,TELB3-TELB4-2,1.333131377901369
1,18,7,51,44,0.25810272841465487,DURA4,VIVO3,True,DURA4-VIVO3-1,1.2944717908289962
1,18,56,78,22,0.18902374244453068,UNIP6,VIVO3,True,UNIP6-VIVO3-1,1.208069634668698
1,18,130,130,0,0.0,BRTP3,TMAR5,False,BRTP3-TMAR5-1,1.0
1,18,4,47,43,0.3488312774366784,CLSC4,OIBR4,True,CLSC4-OIBR4-1,1.417410021113891
1,18,13,20,7,0.2830439208025255,CRTP5,DURA4,True,CRTP5-DURA4-1,1.327163450620936
2,18,123,130,7,0.06737108377694057,CRTP5,DURA4,False,CRTP5-DURA4-2,1.0696923500111024
1,18,126,130,4,-0.04541459103200296,VIVT3,BRTP3,False,VIVT3-BRTP3-1,0.9556012160003208
1,19,1,12,11,0.29121714866330217,GETI4,CESP5,True,GETI4-CESP5-1,1.3380551092837052
2,19,32,76,44,0.28172301231850105,GETI4,CESP5,True,GETI4-CESP5-2,1.3254115464665808
1,19,1,6,5,0.21679742312374173,BBAS3,CLSC4,True,BBAS3-CLSC4-1,1.242092457439874
2,19,93,103,10,0.1583598994379829,BBAS3,CLSC4,True,BBAS3-CLSC4-2,1.1715877726212058
3,19,105,122,17,0.1531328393085769,BBAS3,CLSC4,True,BBAS3-CLSC4-3,1.1654797901894898
1,19,117,129,12,0.10992490020614243,ITUB4,NETC4,False,ITUB4-NETC4-1,1.1161942413537058
1,19,6,21,15,0.12538117739229215,NTCO3,GETI4,True,NTCO3-GETI4-1,1.1335804659707915
2,19,101,121,20,0.13218379178197215,NTCO3,GETI4,True,NTCO3-GETI4-2,1.1413180648728254
1,19,24,32,8,0.1549151529168702,ELET6,GETI4,True,ELET6-GETI4-1,1.167558892935914
2,19,48,57,9,0.18064068853553605,ELET6,GETI4,True,ELET6-GETI4-2,1.1979846523313604
3,19,101,114,13,0.1832252657857656,ELET6,GETI4,True,ELET6-GETI4-3,1.2010849409517816
1,19,116,129,13,0.04346010271701717,BRTP4,OIBR3,False,BRTP4-OIBR3-1,1.04441832402734
1,19,1,6,5,0.12384490309945884,NTCO3,NETC4,True,NTCO3-NETC4-1,1.1318403124608643
2,19,66,76,10,0.160537133896556,NTCO3,NETC4,True,NTCO3-NETC4-2,1.1741413727753778
3,19,117,129,12,0.06366013247274194,NTCO3,NETC4,False,NTCO3-NETC4-3,1.0657301301392672
1,19,13,62,49,0.297996566323669,EMAE4,UGPA4,True,EMAE4-UGPA4-1,1.3471571621699505
