Data,CDI Acumulado,IBOV
1996-06-20,0.001037038038773641,0.0010142510873116795
1996-06-21,0.0010100305774674023,0.03951571354971661
1996-06-24,0.0009859924925954555,0.024565924897986147
1996-06-25,0.0009199358630036514,-0.01925247508787764
1996-06-26,0.0009000151001081758,0.023789951334999282
1996-06-27,0.0008599883417330645,-0.007322830852242612
1996-06-28,0.0008300519977582077,-0.02227614656636734
1996-07-01,0.000829955515485592,0.018581025182832
1996-07-02,0.0008300276856634259,0.014522181251116706
1996-07-03,0.0008259624892545947,0.017660715715315023
1996-07-04,0.0008230034208389636,0.011989049372227
1996-07-05,0.0008260349915205634,-0.022636815920398123
1996-07-08,0.000822995256659631,0.008319546958513557
1996-07-09,0.0008229916848301322,0.02353794942180576
1996-07-10,0.0008200449555118006,-0.006658548991199109
1996-07-11,0.0008259253065585614,0.00989960742936069
1996-07-12,0.0008259991440542347,0.022063455481293737
1996-07-15,0.0008230530636537114,-0.03295200012026289
1996-07-16,0.0008229627911502391,-0.0216853984983445
1996-07-17,0.0008230396009962782,-0.012521053802395987
1996-07-18,0.0008199366980217171,-0.004167605316512946
1996-07-19,0.0008200172368229008,0.036017257259198354
1996-07-22,0.0008200135460245672,-0.01754632229084785
1996-07-23,0.0008200093137988862,-0.012160467368354078
1996-07-24,0.0008200044995390066,-0.027577340297308295
1996-07-25,0.0008199991885395885,0.0075030160802525
1996-07-26,0.000819993298244226,-0.0209799386513132
1996-07-29,0.0008199869138061366,-0.00990215133033967
1996-07-30,0.0008199799946086994,0.039598598818811004
1996-07-31,0.0008570099820541799,-0.003271857145182522
1996-08-01,0.00086000986543322,0.02516657956623991
1996-08-02,0.0008730324989756344,0.013732018543003877
1996-08-05,0.0009000186925272047,-0.01876325921269728
1996-08-06,0.0008899408529463582,-0.018161144120049433
1996-08-07,0.0008930355649587884,0.00562741611887696
1996-08-08,0.0008929822441285928,0.014922468046454362
1996-08-09,0.0008930108487641419,-0.005513648277184813
1996-08-12,0.0008930387075058999,0.013081138412586402
1996-08-13,0.0008929833513733332,-0.012119097095541043
1996-08-14,0.0008930097883486088,-9.63437545161705e-05
1996-08-15,0.0008929532027128761,0.01947937242054887
1996-08-16,0.0008929781839883688,0.0006930880221789337
1996-08-19,0.000893002428956402,-0.009554841959450888
1996-08-20,0.0008860542274866656,0.007151825304747117
1996-08-21,0.0008729778437888136,-0.0035347398652381123
1996-08-22,0.0008629644791742219,-0.010420130805897432
1996-08-23,0.0008600117223205306,-0.007393301221014892
1996-08-26,0.0008560033745526052,-0.028165153884598615
1996-08-27,0.0008600077774356674,0.016274054412740657
1996-08-28,0.0008560050394956775,0.027521587959713267
1996-08-29,0.0008560066579725856,-0.0039239360096589015
1996-08-30,0.0008730316532985505,-0.0016905901116428534
1996-09-02,0.0008730025623162607,-0.004297536505096233
1996-09-03,0.0008859829578440337,0.006016847172081841
1996-09-04,0.0008830051796970828,0.0010845295055821325
1996-09-05,0.0008829567070387512,-0.003632424165179726
1996-09-06,0.0008859893241199845,0.012887751838823291
1996-09-09,0.0008860153571614848,0.007593218198465257
1996-09-10,0.000890007253583347,0.0051702257665253715
1996-09-11,0.0008960099567025814,-0.008993562666583577
1996-09-12,0.0009230062876983691,0.005174583202264715
1996-09-13,0.0009229625007780573,0.011469433100189441
1996-09-16,0.0009130774858383539,0.010828872869032447
1996-09-17,0.0009029769889847827,-0.0033362921245141397
1996-09-18,0.0009099722539458455,-0.0035010134512619695
1996-09-19,0.000913006093602009,0.010878944773175414
1996-09-20,0.0009000378040262547,0.0042681625560194725
1996-09-23,0.0008829284516576053,-0.005540208251115675
1996-09-24,0.0008760525327118351,0.0018315856953157184
1996-09-25,0.0008699955504338774,-0.007602419367125135
1996-09-26,0.0008699600542312336,0.003392796831342526
1996-09-27,0.0008660032868932355,-0.01179638611361844
1996-09-30,0.0008359938198312378,-0.001857930265684038
1996-10-01,0.0008229941058630619,0.011618167152695813
1996-10-02,0.0008230356801319783,0.012895410705797472
1996-10-03,0.00041301362404633224,0.0015970813527506067
1996-10-04,0.000412843114215633,0.0015945347510333274
1996-10-07,0.0008229550187210943,-0.0021578717047185947
1996-10-08,0.0008260202958323415,0.005882708768109479
1996-10-09,0.00081603110871864,-0.003082011576336252
1996-10-10,0.0008229964365824571,-0.0006484693108128603
1996-10-11,0.0008359799390509348,-0.0027313745906709652
1996-10-14,0.000835995863591732,0.003434918136973053
1996-10-15,0.0008559916734034445,0.017130879314764647
1996-10-16,0.0008429805153493675,-0.0016901659031267613
1996-10-17,0.0008530353114888367,0.004826613202643548
1996-10-18,0.0008399708710831177,0.00474430978421525
1996-10-21,0.000830020624469574,0.00011767993998312853
1996-10-22,0.0008399910847685099,-0.018135286590477695
1996-10-23,0.0008260329023774826,-0.004044580262448361
1996-10-24,0.0008329969770990431,-0.00899437475558762
1996-10-25,0.0008360052122586836,-0.012976566294317649
1996-10-28,0.0008359364349062037,-0.015730475297156987
1996-10-29,0.0008430221652135916,0.023230745196063163
1996-10-30,0.0008460043649245463,-0.0009924118661923664
1996-10-31,0.0008830442720859644,-0.0015435872356032165
1996-11-01,0.0008899507173552035,0.016531202644992415
1996-11-04,0.0008929987153061258,0.0026200478836335694
1996-11-05,0.0009130255398874798,0.005857175039423179
1996-11-06,0.000896002683576036,0.00106009705113852
1996-11-07,0.0009059842533158946,-0.005667750499657065
1996-11-08,0.0009000114539556847,-0.01606516065160657
1996-11-11,0.0009030242067531447,0.0035673450720328237
1996-11-12,0.0008999495127091084,-0.009053760500691066
1996-11-13,0.0008900305714363288,0.007296920270415175
1996-11-14,0.0008929731376401406,-0.00730493539697763
1996-11-18,0.0008900002087186554,0.005105091293749808
1996-11-19,0.0008899853638502098,0.00010676916506513479
1996-11-20,0.0008900474019046811,-0.0023791730848418124
1996-11-21,0.0008860003219455237,0.012933208995153711
1996-11-22,0.0008859904268747609,0.00291281184442882
1996-11-25,0.0008859799805753799,0.0006019382411364127
1996-11-26,0.0008859687510969216,-0.002661974372856757
1996-11-27,0.000876070068738688,-0.005986579205308096
1996-11-28,0.0008799336852665096,0.00804029248460214
1996-11-29,0.0008360579194799378,0.0031904647242957385
1996-12-02,0.000839982018459029,0.01044104410441049
1996-12-03,0.0008299628444305984,0.015024645168953077
1996-12-04,0.0008300436845902759,-0.005733676573835722
1996-12-05,0.0008429576051960375,0.02199305637283744
1996-12-06,0.0008330334900767955,-0.01068071569431861
1996-12-09,0.0008360227095922657,-0.005325262989422153
1996-12-10,0.0008400003864523775,0.0028524201688047146
1996-12-11,0.0008399847216513656,-0.025978004025788426
1996-12-12,0.000842953037812677,-0.0030399688515507783
1996-12-13,0.0008460662778930761,0.0034097395379579787
1996-12-16,0.0008459622193071059,-0.003862217631472653
1996-12-17,0.0008499798753576204,0.01956629547811195
1996-12-18,0.0008700032617334763,0.018557004937725496
1996-12-19,0.0008530158060429116,-0.0027205371613797658
1996-12-20,0.0008560195209039723,0.007342271751117346
1996-12-23,0.000860003925897912,-0.004278182708651435
1996-12-24,0.000859948999373028,0.0032694394213381717
1996-12-26,0.0008560205547514244,0.003258785021124311
1996-12-27,0.0008530121180052586,0.0070569297325264735
1996-12-30,0.0008330286999356229,0.004723982417080386
1996-12-31,0.0008329413120506945,-0.005994403329592668
1997-01-02,0.0007730613457532787,-0.0060305528959515575
1997-01-03,0.0007699684044233379,0.006067141111350871
1997-01-06,0.0007699806190823999,0.023121882904382884
1997-01-07,0.0007699922738040321,0.0192611215867029
1997-01-08,0.0007700034458282268,0.017759750047962486
1997-01-09,0.0007700142121001008,0.003662313181634458
1997-01-10,0.0007760514039683031,0.0032330766547719048
1997-01-13,0.0007759765804491447,-0.008905767353542982
1997-01-14,0.0007759766867061479,0.028252627602304514
1997-01-15,0.0007759762883847721,0.006088359948038802
1997-01-16,0.0007760505680203256,-0.001525921095532956
1997-01-17,0.0007799515569586468,0.020951435512944316
1997-01-20,0.0007800185702959705,0.002456436631611325
1997-01-21,0.0007760387763828813,0.008870000255251753
1997-01-22,0.0007759611523077137,-0.011056433351465444
1997-01-23,0.000779997885811623,0.009350815478094132
1997-01-24,0.0007830529384507123,-0.016589359491040123
1997-01-27,0.0007799752618435907,-9.020967305428673e-05
1997-01-28,0.0007929514488147493,0.011689650728186729
1997-01-29,0.000780017691023982,-0.01436997592264666
1997-01-30,0.0008100376680846288,0.006708113068541799
1997-01-31,0.0009160090288251599,0.02257087099424826
1997-02-03,0.000915988979943716,0.016485448107877332
1997-02-04,0.0009229547888782719,0.0007781716671402261
1997-02-05,0.0009200245307483534,0.008503863148280777
1997-02-06,0.0009230366075798635,-0.0028515132601486526
1997-02-07,0.0009230007211309399,0.02070497557622919
1997-02-10,0.0003076547039124744,0.014192669191767315
1997-02-11,0.0003075600816067059,0.01399405618172933
1997-02-12,0.0003074655174868379,0.013800925258304453
1997-02-13,0.0009300291116389747,0.010875833275667102
1997-02-14,0.0009299780264531154,-0.007415943136829806
1997-02-17,0.0009229848352840797,0.013344980976792709
1997-02-18,0.0009230190588878084,0.01522232304900184
1997-02-19,0.000919956647984943,-0.019988380147929807
1997-02-20,0.0009160181589280558,-0.00792356891224788
1997-02-21,0.0009159891633880868,0.0020340619182239728
1997-02-24,0.000913019207562149,0.02749010837777388
1997-02-25,0.0009099831801757663,0.021196088936512147
1997-02-26,0.0009060008589081292,-0.0241881715141381
1997-02-27,0.0009030549205244487,-0.01692466229082168
1997-02-28,0.0008529498168048377,0.00592477810566594
1997-03-03,0.0008560281080809418,0.016910756963086193
1997-03-04,0.0008499585671797316,-0.00189351748719091
1997-03-05,0.0008500403480007357,0.012610199754491624
1997-03-06,0.0008529679304090099,0.005620454044522827
1997-03-07,0.0008560332465259446,0.006027397260273792
1997-03-10,0.0008529693894874235,0.02603485838779962
1997-03-11,0.0008560282670730945,0.01550058392610687
1997-03-12,0.0008529683617100048,-0.025927861996863477
1997-03-13,0.0008560207428260913,-0.00032199205752936333
1997-03-14,0.0008560148255873923,0.019862572471548212
1997-03-17,0.0008560081878437042,-0.024844720496894346
1997-03-18,0.0008560010503479987,-0.009824031091439145
1997-03-19,0.0008529510853958477,-0.009267335368512875
1997-03-20,0.0008530202994987413,0.023660173874765933
1997-03-21,0.0008530162985069811,-0.00010750376263157779
1997-03-24,0.000853011797133707,0.0027953983442641217
1997-03-25,0.0008530066150196358,0.00568242736142377
1997-03-26,0.0008530008265366096,-0.011620469083155616
1997-03-27,0.00037799970479435174,-0.012242476539747527
1997-03-31,0.00037785687500702103,-0.012394212394212567
1997-04-01,0.0007560043773222613,0.010393631136665249
1997-04-02,0.0007559369116876269,0.010833880499015125
1997-04-03,0.0007560130039439006,0.007036916747861888
1997-04-04,0.0007629855104218652,0.043324016340571925
1997-04-07,0.0007730286652185558,0.013498196805770135
1997-04-08,0.0008029901933275241,-0.0100650671004473
1997-04-09,0.0007860037223534899,0.008421485056999023
1997-04-10,0.0008160398253775902,-0.008860372746715584
1997-04-11,0.0008229599814284505,-0.022092067406493943
1997-04-14,0.0008199951673319994,-0.00651465798045614
1997-04-15,0.0007930318424036464,0.003701745108408261
1997-04-16,0.0008069665343481969,0.007903055848261342
1997-04-17,0.0008230070953172408,-0.015368531102979754
1997-04-18,0.0007859818679725183,0.0004247186239116907
1997-04-22,0.0007700532674577154,0.005412863510931842
1997-04-23,0.0007599963346602845,0.0169956719096378
1997-04-24,0.0007560060897482401,0.007681129333610315
1997-04-25,0.00075998235971797,0.0023691800576843836
1997-04-28,0.0007630261833968532,0.0030829308395847743
1997-04-29,0.0007629410077909515,0.009937506403032703
1997-04-30,0.0007930550874772901,0.012578616352201033
1997-05-02,0.0007859806992445151,0.009216589861751334
1997-05-05,0.0007829569155848315,-0.00804050029779646
1997-05-06,0.0007860220117212879,0.022515761032722903
1997-05-07,0.0007859700234014166,-0.003816793893129833
1997-05-08,0.0007860589009638375,0.025346301208370114
1997-05-09,0.0007929910619579594,0.00517390054613398
1997-05-12,0.000789965738032139,0.018110761605185433
1997-05-13,0.0007900465849464133,-0.0031832225447055995
1997-05-14,0.0007899860714390972,-0.0342819573588804
1997-05-15,0.0007899954740584469,0.006905271347986686
1997-05-16,0.0007900043621762443,0.014005602240896309
1997-05-19,0.0007900127723179384,0.0006667936749857883
1997-05-20,0.0007899505007780139,0.012851023322227428
1997-05-21,0.0007900280773647239,0.006954887218045158
1997-05-22,0.0007899648957903072,0.00289341049094638
1997-05-23,0.000786051286832512,0.0017682643089809158
1997-05-26,0.0007829856987986439,0.01820884429580083
1997-05-27,0.0007660183606987836,0.015784671532846684
1997-05-28,0.0007499976811753406,0.015000449115242898
1997-05-29,0.0003730080343664621,0.0019469026548672996
1997-05-30,0.0003728689512521033,0.0019431195901784548
1997-06-02,0.0007459480948515118,0.0014104372355430161
1997-06-03,0.0007499911037782692,-0.022007042253521236
1997-06-04,0.0007500556887976018,-0.007290729072907176
1997-06-05,0.0007529724316954756,0.0069815939795085935
1997-06-06,0.0007629738067880254,0.020439402124977413
1997-06-09,0.0007600300358694412,0.005558987029030238
1997-06-10,0.0007600081649830059,0.002808002808002863
1997-06-11,0.0007599859753513183,0.005337766888344531
1997-06-12,0.0007630131613545199,0.031508399338497695
1997-06-13,0.0007600072415894221,-0.001940764492447955
1997-06-16,0.0007629597363956186,0.010568143388569373
1997-06-17,0.0007630004924681355,0.013804065924872377
1997-06-18,0.000760000159924612,0.007179402541673596
1997-06-19,0.0007600444365716275,0.0
1997-06-20,0.0007559482715331356,-0.006882425235559042
1997-06-23,0.0007559977773134996,0.00965266892170602
1997-06-24,0.0007560467049063657,0.028517731655499423
1997-06-25,0.0007459753205483199,0.03702232462064026
1997-06-26,0.0007430115519744263,-0.013789933348655414
1997-06-27,0.0007399852722302924,-0.009011108521712163
1997-06-30,0.0006859979622986234,-0.014893783804969862
1997-07-01,0.0006860081964950027,0.03461446645977584
1997-07-02,0.0006860180872605426,0.01976618981695122
1997-07-03,0.0006859590513463854,0.0018855117278830935
1997-07-04,0.0006900099280813254,0.015733212887684367
1997-07-07,0.0006930252562939998,0.0006670125250129999
1997-07-08,0.0006959656273539672,0.008517256702710752
1997-07-09,0.000693020695878177,-0.0003304692663582687
1997-07-10,0.000693018906789522,-0.00033057851239670644
1997-07-11,0.0006960204409820481,-0.03343621399176944
1997-07-14,0.0006959456421735677,-0.03459286854709953
1997-07-15,0.0006930075287365778,-0.0851315167742952
1997-07-16,0.0006930045004032159,0.08806060084359113
1997-07-17,0.0006930010432677491,-0.07215189873417716
1997-07-18,0.000690004149827006,-0.04664051841746231
1997-07-21,0.0006900042138269225,0.009838118236293658
1997-07-22,0.0006859958660367926,0.08360641218669751
1997-07-23,0.0006860008198152912,0.015610952186350557
1997-07-24,0.0006860054410255945,0.007886689200064412
1997-07-25,0.0006860097303440504,-0.00015969338869370464
1997-07-28,0.0006860136543682671,0.03314167065963902
1997-07-29,0.0006859495791609049,0.008193553374043372
1997-07-30,0.0006860206261343205,-0.0019167369470214357
1997-07-31,0.0007499812167581776,-0.01121524043631894
1997-08-01,0.0007460412665447613,-0.04762274704785585
1997-08-04,0.0007429873390636388,-0.019822171465861738
1997-08-05,0.0007429753897010283,-0.00898801597869503
1997-08-06,0.0007399971046024856,0.05164595230097424
1997-08-07,0.0007430198700510982,-0.016050467140461655
1997-08-08,0.0007459681981571986,-0.015744197370556656
1997-08-11,0.0007500528634307724,-0.014841688654353646
1997-08-12,0.0007560097804040211,-0.011633746233679298
1997-08-13,0.0007559759220048257,0.003471928190363238
1997-08-14,0.0007529890751785118,0.004556962025316524
1997-08-15,0.0007530259826986629,-0.04788306451612889
1997-08-18,0.0007499801767958392,0.00026469031233444795
1997-08-19,0.0007500207628623468,-0.011114051336332476
1997-08-20,0.0007499938300037368,-0.032378913567032264
1997-08-21,0.0007499666373094183,0.0306047197640118
1997-08-22,0.0007500058225671236,-0.00205724508050098
1997-08-25,0.000746039321418035,0.023662274805055228
1997-08-26,0.000745950066092238,0.01794939147185004
1997-08-27,0.0007459939406944116,0.00799931188714953
1997-08-28,0.0007460372692182915,-0.0385698438433314
1997-08-29,0.0007199905947556928,-0.05840063903434811
1997-09-01,0.0007200046490818401,-0.047129795456687607
1997-09-02,0.0007159643025276274,0.09427243050746847
1997-09-03,0.0007160497486651263,0.0051527752666786775
1997-09-04,0.000716001913798836,0.02797014119974839
1997-09-05,0.0007159538817160804,0.035695538057742615
1997-09-08,0.0007160380607666994,-0.013008954215238955
1997-09-09,0.0007159892462498263,0.004279356384799593
1997-09-10,0.0007160064123170606,-0.03178796659280725
1997-09-11,0.0007160231084903934,-0.023589472757679752
1997-09-12,0.0007199381242788405,0.017939240962769443
1997-09-15,0.000720014455628526,-0.0379029401346086
1997-09-16,0.0007159992435810114,0.03129602356406469
1997-09-17,0.0007160144666416013,0.028561228132809813
1997-09-18,0.0007160292573458182,0.016400555362721114
1997-09-19,0.0007159778382914705,-0.00546401434303756
1997-09-22,0.0007159919273891369,0.004120525366984262
1997-09-23,0.0007160056528163761,-0.015474053176028013
1997-09-24,0.000709974407075098,-0.002952414032650119
1997-09-25,0.000705990993608907,-0.008535098414910292
1997-09-26,0.0007029997595289217,0.013088545326774392
1997-09-29,0.0006900489421426403,0.007023324373536921
1997-09-30,0.0006899662175712251,0.015756845186843504
1997-10-01,0.0006860204730285702,0.031872509960159334
1997-10-02,0.0006829984718255133,0.018319231085188514
1997-10-03,0.0006829899940015149,0.011616650532429773
1997-10-06,0.0006829812153616999,0.01180223285486437
1997-10-07,0.0006830373988522265,-0.01639344262295095
1997-10-08,0.0006829626807796085,-0.0038461538461538325
1997-10-09,0.0006830182095904913,0.020270270270270174
1997-10-10,0.0006830081122433107,0.004178492589088645
1997-10-13,0.0006829977501245921,-0.003140456936484237
1997-10-14,0.0006859803667798037,0.015594234858627987
1997-10-15,0.0006899969233231662,-0.0050407134548274835
1997-10-16,0.00069004105404602,-0.01964146531566635
1997-10-17,0.0006899547906724646,-0.00723485450787098
1997-10-20,0.0006860398507793075,0.017297989909505818
1997-10-21,0.0006859585848417726,0.024561127292765494
1997-10-22,0.0006860068055123403,-0.004610065309258449
1997-10-23,0.0006860545721103506,-0.08151292937089938
1997-10-24,0.0006829956555003402,-0.02975039919320943
1997-10-27,0.0006859570241473101,-0.14976180164573416
1997-10-28,0.0006929834180964267,0.06428280358598193
1997-10-29,0.0007000594917456748,-0.06020867234612792
1997-10-30,0.0007229963085932933,-0.09818700346302722
1997-10-31,0.0015400052186338442,0.01490851592500575
1997-11-03,0.0014659709728868098,0.09703983975072328
1997-11-04,0.0014660111255277997,0.04017041996348136
1997-11-05,0.001462966270095567,-0.025941096157596988
1997-11-06,0.0014999990916968464,-0.05546655987184623
1997-11-07,0.0014830297318073615,-0.06381174475302098
1997-11-10,0.0014830067805620128,0.01970108695652173
1997-11-11,0.0014829806791878397,-0.032866977570508604
1997-11-12,0.0014830152033513677,-0.10195177956371981
1997-11-13,0.0014829826872830854,0.031961135259524376
1997-11-14,0.0014830105725731624,0.08164023785926666
1997-11-17,0.0014829716354332056,0.040316114992555274
1997-11-18,0.001482993003992794,-0.0061653638665639665
1997-11-19,0.0014830109940984215,0.03378752630995896
1997-11-20,0.0014830256842102152,-0.01543077582511787
1997-11-21,0.0014829739535724418,0.025468001741401736
1997-11-24,0.0014830451891629792,-0.03735937168329451
1997-11-25,0.001482987054655771,0.008820286659316334
1997-11-26,0.001482988749823333,0.02426229508196731
1997-11-27,0.0014930187480086676,0.026355100298762313
1997-11-28,0.001299975510786755,-0.02339120490695501
1997-12-01,0.0012830321568504388,0.027038535235256456
1997-12-02,0.0012829491989592157,0.03275290215588744
1997-12-03,0.0012860448999307827,0.0027097551184263047
1997-12-04,0.0012959776658034716,0.005504954459013334
1997-12-05,0.0012929940717762989,0.0033844316145728026
1997-12-08,0.0012900198114593753,-0.0001984126984126977
1997-12-09,0.0012899709245390856,-0.023615796785076304
1997-12-10,0.0012900439492742333,-0.03851626016260157
1997-12-11,0.0012899908152341766,-0.03731106648345839
1997-12-12,0.0012899975176858813,0.004172156346069267
1997-12-15,0.0012900021152131291,0.044172315766455306
1997-12-16,0.0012900044918056075,0.020104712041884687
1997-12-17,0.0012999780671203442,0.011393964278382462
1997-12-18,0.00133302862698792,-0.037653506546229565
1997-12-19,0.0013329732873337274,-0.03617380299514872
1997-12-22,0.001350024075323919,0.03884451252872312
1997-12-23,0.001336997537983331,0.006319780914261441
1997-12-24,0.001336985886548847,0.01256018421603522
1997-12-26,0.0013330020579285229,0.012404382881951559
1997-12-29,0.0013359849770939736,0.02624055544210746
1997-12-30,0.001310020701415615,0.014426425231320428
1997-12-31,0.001310010056204236,0.013877991369164233
1998-01-02,0.0012820512971354336,0.013688029020556103
1998-01-05,0.0012806524182695789,0.012119477049336691
1998-01-06,0.0012809535525315496,-0.039788798793136015
1998-01-07,0.0012814934878291329,-0.029948939512961403
1998-01-08,0.001281847955026949,-0.022471910112359605
1998-01-09,0.0012814745735589828,-0.055814435124779904
1998-01-12,0.0012818239558469724,0.011954375959640107
1998-01-13,0.0012812065779337356,0.020374986452801558
1998-01-14,0.0012659771592860025,-0.0070100902814657085
1998-01-15,0.0012662382305899111,-0.02235533212108254
1998-01-16,0.0012676959321280545,0.03369803063457333
1998-01-19,0.001261897564489578,0.0321761219305674
1998-01-20,0.0012598884005454725,-0.018867924528301994
1998-01-21,0.0012584225600262844,-0.019126254180601987
